SolidityFile,GasCost,ACI,PM,EF,AZ,LI,IFF,UMA,SB,RLV,GV,NLF,NU,IP,NM,MA,EC,BV,NE,DF
0xc608f567bcf51b0d84edef669b9d7d47440b7bb7_EthronTokenPonzi.sol,0.03056302,8,17,0,1,0,0.260869565,0,0,0.52173913,28,2,0.205882353,6,0.142857143,0,0,0.090909091,2,0.121693122
0xc4f4be28e8cb75b7bf30808bc5523d22a9ac3665_ETHRoyale.sol,0.02719894,0,9,0,0,0,0.181818182,0,0,0.727272727,13,0,0,1,0.307692308,0.8,0.3,0.461538462,1,0.06875
0xbb06f9cc9d19f13a9deaf2bcc3c5ab893c982a51_EthTxt.sol,0.01693484,17,4,0,7,0,0.285714286,0,1,0.714285714,3,4,0.642857143,4,0.333333333,0,0.055555556,0.045454545,1,0.28
0x1c307a39511c16f74783fcd0091a921ec29a0b51_EthVerifyCore.sol,0.0148001,2,7,0,2,0,0,0,0,0,4,2,0,0,0.75,0.6,0,1.5,0,0.175
0xA645A748c84DcC2D092b4BcE4196d85147b93a18_ethworld.sol,0.03008016,2,9,0,0,0,0,0,4.5,0,6,1,0,0,0,0,0,0,0,0.195652174
0x0bbf3d579f52988633cdc6ea33bdd64390f94e96_EthX.sol,0.05403502,5,24,0,2,0,0.25,0,2,0.625,20,1,0.06122449,15,0.3,0,0.276315789,0.117647059,5,3.2
0x702b4ec04e119d4b4ac93f3fcc6aa266e7b66499_ETHx2.sol,0.0403084,0,5,0,0,0,0.444444444,0,0,0.555555556,4,0,0,3,0.5,0,0,0,1,0.75
0x064e2f3511f2399E86953de1aCf54322bBDF9d2d_EthXEth.sol,0.02348468,0,3,1,0,0,0.571428571,0,0,0.785714286,15,0,0.727272727,6,0.133333333,0,0.129032258,0.0625,3,0.155555556
0x0226f84b243ec25e56844e436eec73711c613fd5_eTimesChain.sol,0.02425436,0,0,0,0,0,0,0,0,0.75,7,0,0.153846154,8,0.428571429,0,0.5,0,3,0.126984127
0xa52b0a032139e6303b86cfeb0bb9ae780a610354_ETPMap.sol,0.00697388,0,2,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0.166666667
0xdbb885c8b2b2aeb3dc6b4348d5af20bf5d9db50d_EtProfit.sol,0.02005994,0,3,1,0,0,0.4,0,0,0.7,12,0,0.651162791,6,0.166666667,0,0,0.076923077,3,0.112359551
0x2e20a8d056fe817a9f37cc40e7ee46920b39c0d0_ETXCrowdsale.sol,0.015316,0,10,1,0,0,0,0,0,0,7,0,0.090909091,3,0,0,0,1,1,0.180327869
0x4cfb59bdfb47396e1720f7ff1c1e37071d927112_ETXToken.sol,0.02312324,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x5fc74ace213147481a53a69ae1cb8181d600bb9f_Example.sol,0.00222818,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25
0x02992370df72da5b039c3a6249beb27c487e63cb_Exchange.sol,0.06838696,0,16,0,0,0,0.12,0,0.375,0.2,10,0,0.945454545,32,0.6,0,0.6,0.75,7,0.238095238
0x21d4acb4de0450ec46916fab187bb68dc5a8f5d8_eXchangeQualityCoin.sol,0.01848072,0,4,0,0,0,0.2,0,0,0.4,6,0,0.25,6,0.5,0,0.25,2,2,0.138888889
0x1f7743a56badfec44cbc46fe4da0aca0d83a03f3_Exhibition.sol,0.01532758,0,8,0,1,0,0,0,0,0.5,5,0,0,0,0.2,0.333333333,0.230769231,0.4,0,0.181818182
0x3bf050019c7ffe990c8a4667b40f246aee352e7a_eXMR.sol,0.02614702,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.140625
0x2910536d9d858760c440d89f7a3821a77708933c_ExorbuxKing.sol,0.03107404,0,12,0,0,0,0.294117647,0,0,0.647058824,16,0,0.017857143,6,0.25,0,0.242424242,0.428571429,1,0.149122807
0x25926eff952bdcd3cb395a5614ab5094474b2dba_EXPERIMENTAL_ETH_AUCTION.sol,0.00975154,0,6,0,1,0,0,0,0,0,6,0,0,0,0.166666667,0,0,0,0,0.098360656
0x29c24aad19750753289e414053546f54dff08332_Exponent.sol,0.00375252,13,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0.2,0,0.083333333
0x72ef77b170e76719fe1844f876fcab529c70cc18_ExtendData.sol,0.02553786,0,17,0,0,0,0,0,0,0.411764706,7,0,0,0,1,0,0,1.5,0,0.232876712
0x26ED62BA64C9d174298eDb527506AE1DF419CFAE_ExternalCurrencyPrice.sol,0.03236074,0,9,0,0,0,0,0,0,0.777777778,4,0,0,10,0.25,0.333333333,0,0,3,0.082568807
0xce5311217142fcead9b9e00a8a3fba1e17816dd6_ExtremiumToken.sol,0.0180086,0,4,0,0,0,0,0,0,0.75,6,0,0.1,6,0.5,0,0,0,2,0.1
0x79356944f1924ec5d273eb5c876237eb83d844c1_EXU.sol,0.02595804,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x5275a0ef4ad28a7168888798c8b10e172ddbca54_F3DairdropPicker.sol,0.00334742,0,1,1,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0.2
0xe9bf772e6d02a35f89732c93129413e7afc4dd63_F3Devents.sol,0.00137588,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,8,0,0
0x3aa11fb28dcd0bd5588d04b717c94cfbf25fa20d_FacebookCoin.sol,0.02933076,0,10,1,0,0,0.388888889,0,2,0.722222222,12,0,0.069767442,5,0.333333333,0,0.263157895,0.444444444,2,1.8
0x0cea560d7d6a2d84640e8920650c71dc4fd139ea_Factory.sol,0.05077894,0,56,0,3,0,0.063492063,0,0,0.555555556,53,0,0.034188034,8,0.150943396,0.666666667,0.148648649,1,5,0
0x398bf07971475a020831d9c5e2ac24ff393b9862_FairPonzi.sol,0.02769114,5,9,0,3,0,0,0,0,0.6,11,1,0,0,0.272727273,0,0.692307692,0,0,0.096153846
0x0aa39dfb6968c279ceddfab187668001e3df3dcb_FairyFarmer.sol,0.03268392,0,17,0,1,0,0.181818182,0,0,0.681818182,12,0,0,0,0.333333333,0,0.230769231,0.1,0,1.1
0x0429047892b8a903c0b4fbbd26e85d288f7af958_FakeToken.sol,0.00961728,0,0,3,0,0,0.176470588,0,0,0.764705882,12,0,0,6,0.25,0,0.666666667,1.4,2,0.607142857
0xb3d5cb3487ab2ce24172e2f4791d5c638324fce7_FakeVote.sol,0.0062427,0,1,0,0,0,0,0,0,0,3,0,0,0,0.666666667,0,0,0,0,0.090909091
0x0c24e3aa0fc411debf74f138674cf2066c2e0ace_FalconFarmer.sol,0.03266054,0,17,0,1,0,0.181818182,0,0,0.681818182,12,0,0,0,0.333333333,0,0.230769231,0.1,0,1
0x4aa877e55717f61e01f36df4c53b1375078d866c_FarmChain.sol,0.05197018,2,11,0,3,0,0.3125,0,0,0.5625,12,2,0.212121212,12,0.416666667,0.625,0,1,5,0.132231405
0x41451E8E7Fd5B9A4F8176CCF1a0DB2B68Abc77fb_FART.sol,0.05187986,5,18,0,3,0,0.307692308,0,2,0.769230769,19,1,0.064516129,15,0.315789474,0,0.28358209,0.130434783,5,1.625
0x116444d553aa2d71f02006f4ed728131f3138147_Fast20.sol,0.0041059,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.066666667
0xe25deffe1e7464bad53b3885c6c0220ce90e57db_FastInvestToken.sol,0.02209576,0,6,0,0,0,0.4,0,0,0.9,8,0,0.037037037,6,0.375,0,0.117647059,1,2,0.238095238
0x3f2cc0a71c1d6362c8bcd485329655fab354fccb_FatoToken.sol,0.01051434,0,2,0,1,0,0.333333333,0,0,0,5,0,0.428571429,3,0.2,0,0.333333333,0,1,0.125
0x1271bbe2add504ad3d9b21b1242b80df54b8e7a5_FAUT.sol,0.01791196,0,4,0,0,0,0.2,0,0,0.4,6,0,0.3,3,0.5,0,0.375,2,1,0.147058824
0x80472c9f4d343f229863d963090c716bf2005702_FdenCoin.sol,0.03084592,0,7,5,0,0,0.25,0,0,1,8,0,0.102564103,12,0.375,0,0,2,4,0.280701754
0x6ff9942f565099bf4e395f8d0b6b9e25e675c12b_Feeless.sol,0.00975592,0,1,0,0,0,0.666666667,0,0,0.666666667,2,0,0.333333333,0,0.5,0,0,0,0,0.166666667
0xb51d0df324c513cf07efd075cc5bcca1d0f211ab_Fees.sol,0.0075857,3,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.133333333
0x21b7637f29e2476c3d540219d8ab8b85b114c2b1_Fermat.sol,0.00884928,6,8,0,1,0,0.2,0,0,0.7,2,1,0.0625,0,0,0,0.3,0,0,0.15625
0x58b3cceb0575f5f193471e72f6b2287ab15cd660_Ferrum.sol,0.02301672,0,8,0,0,0,0.111111111,0,0,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xa8d7cea88fa4840c44d230fd346d07c828243a10_FGRE_Portfolio_I_883.sol,0.01843344,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x96f553b19540c8cdc03cd981c66b9964be4377d0_FGRE_Portfolio_II_883.sol,0.0184372,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x110c934452efd376e79a8e140f14744fe831935d_FGRE_Portfolio_III_883.sol,0.01844104,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x77ad47549c6e2eca6ab70f811d4c7be0a799114d_FGRE_Portfolio_IV_883.sol,0.01843848,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x8055d0504666e2B6942BeB8D6014c964658Ca591_FiatContract.sol,0.02008916,0,0,4,0,0,0.066666667,0,1.5,0.466666667,3,0,0.566666667,6,0.333333333,0,0.066666667,0,5,0.223880597
0xc352add7ad8cac8baa839d8c88e7e9d7df9a219b_Fibonzi.sol,0.06053868,23,0,0,21,0,0.473684211,1,0,0.526315789,14,13,0,18,0.285714286,0.16,0.344827586,0.111111111,6,0.079831933
0xab7f12a452f44ff040ff25b0ad66a1d784438d70_FidgETHSpinner.sol,0.02118686,0,0,0,0,0,0.125,0,0,0.25,11,0,0,11,0.090909091,0,0.333333333,0.5,3,0.133333333
0xCFD2047eB61412E9B8dE511Dc2087e07003829EE_FifteenPlus.sol,0.00935712,0,0,1,0,0,0,0,0,0,7,0,0.166666667,0,0.714285714,0,0,0,0,0.037037037
0x263c92c1f84150bd608ece563ee7642756fd00d4_FileCoin.sol,0.02591602,0,4,6,0,0,0,0,0,0.5,12,0,0.058823529,11,0.25,0,0,2,4,0.112359551
0xAdFd49cD83f2A9f7bDC9204020A343ce6E9d72a3_FileCoin.sol,0.02591602,0,4,6,0,0,0,0,0,0.5,12,0,0.058823529,11,0.25,0,0,2,4,0.112359551
0xb44d36a18b18015c546f5efa37bb1e3db5f24063_FishFarmer.sol,0.0282629,0,15,0,1,0,0.2,0,0,0.7,11,0,0,0,0.363636364,0,0.28125,0.1,0,0.909090909
0xe083515d1541f2a9fd0ca03f189f5d321c73b872_Fizzy.sol,0.01879456,2,6,0,2,0,0,0,0,0.428571429,2,2,0,9,0.5,0.333333333,0.142857143,0.1,2,0.069306931
0x82c46169b9f390ddfef57832a1d65f60e2878e22_FLEBToken.sol,0.0379293,0,12,1,1,0,0,0,1,0.769230769,7,0,0.052631579,10,0.428571429,0,0.058823529,8,4,0.141304348
0x2858f2b0d94947962f93e4387d391467ebd72166_FLEX.sol,0.02597788,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x4a6dc81e608880e1624cd1b8f2679d092f30b99f_FLIP.sol,0.02596588,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x954b5de09a55e59755acbda29e1eb74a45d30175_Fluz.sol,0.0226313,0,14,0,1,0,0,0,0,0.714285714,9,0,0.117647059,6,0.333333333,0,0.333333333,0,2,0.274509804
0x4e84e9e5fb0a972628cf4568c403167ef1d40431_Fluzcoin.sol,0.0228352,0,14,0,1,0,0,0,0,0.714285714,9,0,0.117647059,6,0.333333333,0,0.428571429,0,2,0.269230769
0x0707681f344deb24184037fc0228856f2137b02e_FNKOSToken.sol,0.075233,8,24,1,9,0,0.107142857,0.8,0,0.321428571,21,7,0.373493976,10,0.238095238,0.263157895,0.047619048,0.214285714,8,0.103703704
0x1e626d65205e15daace5fdb5b4c1eb914a25ac37_Fog.sol,0.01169088,41,12,7,15,0,0.817460317,1,0.763052209,0.793650794,30,17,0.952380952,8,0.066666667,0.015037594,8,0.100628931,4,0
0x674695b11710111dec32f247713631e1e0028597_Fomo3D.sol,0.0513454,9,23,15,3,0,0.166666667,0,0.194444444,0.590909091,24,3,0,65,0.5,0,0.226519337,0.139534884,8,0
0x4d2d51319c8a2bffbabb2df614a03ec0d4ebde67_Fomo5d.sol,0.05100908,0,20,0,0,0,0.047619048,0,1,0.285714286,13,0,0.227272727,3,0.307692308,0,0,6.5,1,0.116666667
0x3d008b6eb0ee3453e0862517f50e9597b0abd85b_FomoMasterCoin.sol,0.03183028,0,9,0,0,0,0.1,0,1,0.5,9,0,0.15,5,0.333333333,0,0.25,1.25,2,0.120481928
0x5c432d5563004932d4207fb67dfda29135f195e6_FootieToken.sol,0.02490312,0,6,0,0,0,0.333333333,0,0,0.666666667,13,0,0,12,0.384615385,0.833333333,0.08,0.076923077,3,0
0xd6D7d5722B5925F36055D27E1742B27bEbad5BB7_FooToken.sol,0.0108053,0,2,0,0,0,0.333333333,0,0,0,5,0,0.428571429,3,0.2,0,0.333333333,0,1,0.125
0x265c91539255a96E1005A0fd11CA776c183D04f5_FOR_JACK.sol,0.0063494,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.11627907
0xAa4fD1781246F0B9A63921F7AEe292311EA05Bf7_for_mikle.sol,0.0063494,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.11627907
0x2eCF8D1F46DD3C2098de9352683444A0B69Eb229_For_Test.sol,0.00425176,3,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.088235294
0x6fa7a4bfa7fc89e72617c05c785d7785dd89d2d8_ForecastChainToken.sol,0.02599318,0,7,1,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.214285714,2.5,2,0.140625
0x1b1981a32999ad581fb01487ffbb26f620ca917a_Forgiveness.sol,0.00808312,0,6,0,0,0,0.4,0,2,0.6,4,0,0.2,0,0.25,0,0,0.5,0,0.37037037
0x6CF9af470571026bafc48D5Dd23B0521e9595394_fortunes.sol,0.08671142,0,17,0,1,0,0.055555556,0,0.375,0.388888889,14,1,0,13,0.142857143,0.285714286,0.055555556,0.173913043,10,0.08411215
0x1e58880b774fae1856c39b1f4b769da000af330d_FortuneToken.sol,0.02809028,0,8,0,0,0,0.333333333,0,0,0.666666667,5,0,0.4,0,0,0,0,0,0,2.4
0x620da804143803c72b78a7b419552f9a2bab9877_Forus.sol,0.01876358,0,0,0,0,0,0.363636364,0,0,0.909090909,7,0,0.037037037,6,0.428571429,0,0.285714286,1,2,0.186440678
0x6f3c294288c62ff70d6274c73741e16d3113f37d_Forward.sol,0.00521692,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0.2
0x0feb3ce318e239a230383fd3484fa1018e1efaa0_Forwarder.sol,0.00570654,2,0,0,6,0,0,0,0,0.388888889,5,3,0.92,21,0,0,0.225806452,0.166666667,6,0.130434783
0x3934d88d7d049599e316d060c10a460ce4838508_forwardEth.sol,0.00806802,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.173913043
0x0c3bcaabc5cf13f8c66608f63cc060f0783e0eaf_FRANCE_WINS.sol,0.0184192,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xc60000ba92b436bc165fd48d803bce95a099ab67_FRAS.sol,0.02596956,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xfa9392a584ac77f04479eefbee57c72e85a74811_FRED_TOKEN.sol,0.02731378,0,5,3,0,0,0.333333333,0,0,0.833333333,9,0,0,6,0.333333333,0,0.157894737,1,2,0.179104478
0xda9378ae021239378752acfb1821bb6ed9309371_FREE_FOR_FUN.sol,0.0067071,0,5,0,0,0,0,0,0,0,4,0,0,0,0.25,0,0,0,0,0.111111111
0xe82f0742A71a02b9E9fFC142fdcB6eb1ED06FB87_Freebie.sol,0.00809712,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.148148148
0xdb1c55f6926e7d847ddf8678905ad871a68199d2_FreeEth.sol,0.00809712,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.148148148
0x31710812a91c9cc695750a8d47fad1bb1d3a8f7d_FreeMoney.sol,0.00271478,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286
0xd86a66745ec6b9bf573fcb98a7ea4d39feb750d2_FreeTaxManFarmer.sol,0.01030712,0,2,2,2,0,0.5,0,0,0.625,2,1,0.05,0,1,0,0,0.4,0,0.444444444
0xcc4bb7948ac97b0dd8857552a69893cd0f03ee17_Frikandel.sol,0.02509,0,13,0,0,0,0.071428571,0,0,0.642857143,7,0,0.0625,6,0.428571429,0,0,1,2,0.164705882
0x579afc9d2aab2fd0cbf55eddc35ce4667725f88e_FrikandelToken.sol,0.0200541,0,12,0,0,0,0,0,0,0.5,6,0,0.111111111,3,0.166666667,0,0,1.5,1,0.193548387
0xade69b220cb5b25ba76d88d91fc540d7fad9ea9f_FRONTToken.sol,0.03950582,0,8,0,0,0,0.111111111,0,2,0.555555556,6,0,0.176470588,5,0.5,0,0.352941176,2.5,2,0.132352941
0x48df4e0296f908ceab0428a5182d19b31fc037d6_FRV.sol,0.02596332,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0x1cf18f72f7cea5be6759396ea3ed4c2dd079542d_FsTKAllocation.sol,0.01999288,0,1,6,0,0,0,0,0,0.714285714,4,0,0,6,0,0,0,0,2,0.137254902
0x7eb5a5ffac9f4e10a8745160efcc2568ee9f7879_FsTkCMultiSigWallet.sol,0.09710386,2,13,0,6,0,0,0,0.714285714,0.733333333,13,2,0.090909091,19,0.769230769,0.909090909,0,1,8,0.081081081
0x0fa9198bb9ca66260fa9a182f27ebbaab55430ff_FTBTokenERC20.sol,0.01508894,0,3,0,0,0,0.25,0,0,0.25,6,0,0.3,3,0.166666667,0,0.375,1,1,0.137931034
0x23c029678103764f3aa8e31a3d2dac87583b3807_FTWCrowdsale.sol,0.02197768,0,12,0,0,0,0.076923077,0,0,0.153846154,8,0,0.117647059,3,0.125,0,0,1,1,0.206349206
0xdc24f9cc79f802587b56f27a7db0833e40c8a22c_FuckCoin.sol,0.05331928,5,23,0,2,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0xcd488E9fC7392413C2925C1b0Da905aDFB49a500_FuckYouKenny.sol,0.05349902,5,23,0,2,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0xa9f06cf165fe40f6e52f5765389f2d79dfc567ff_FueldToken.sol,0.08375774,0,23,0,16,0,0.148148148,0,0,0.444444444,40,0,0.075,24,0.175,0,0.011111111,0.4,9,0.096428571
0x858e56589a5f49c6020ee86a14b3f84e26e0356c_Functions.sol,0.0279743,24,9,0,7,0,0,1,0,0.888888889,1,9,0,0,0,0,0.090909091,0,0,0.07826087
0xb3c5c669d60ba538fa4a3f3262c07e368085fccb_FunFaceToken.sol,0.05241804,5,23,0,1,0,0.258064516,0,0,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0xc126924e4d8138479d1d68a699bf4c707638c161_FuseaNetwork.sol,0.05509364,18,25,0,11,0,0,0,0,0.72,25,2,0.063829787,8,0.16,0.571428571,0.333333333,1.625,3,0.105042017
0x39df1d25c0c1f92eeb0d78e656d606d6d74cdd02_FUT5.sol,0.05891344,0,16,1,11,0,0.227272727,0,0,0.545454545,28,0,0.089285714,16,0.107142857,0.6,0.382352941,0.6,7,0.079136691
0x5a555c2649f90302f453520e57dd9947784a4f3a_FUTM.sol,0.05894032,0,16,1,11,0,0.227272727,0,0,0.545454545,28,0,0.089285714,16,0.107142857,0.6,0.382352941,0.6,7,0.079136691
0x0c78735435fbe36b39cccd5fe35fb4590e3da603_FUTMOTO.sol,0.05460068,0,16,1,11,0,0.227272727,0,0,0.545454545,28,0,0.089285714,16,0.107142857,0.6,0.382352941,0.6,7,0.082706767
0xc83355ef25a104938275b46cffd94bf9917d0691_FUTR.sol,0.05901728,0,16,1,11,0,0.227272727,0,0,0.545454545,28,0,0.089285714,16,0.107142857,0.6,0.382352941,0.6,7,0.079136691
0xef4412abb5f2c93a0d3a58fb9d3778dc7a9ffc1e_FutureWorksExtended.sol,0.02191566,0,12,0,0,0,0.076923077,0,0,0.153846154,8,0,0.117647059,3,0.125,0,0,1,1,0.206349206
0x8b7d07b6ffB9364e97B89cEA8b84F94249bE459F_FUTX.sol,0.0589968,0,16,1,11,0,0.227272727,0,0,0.545454545,28,0,0.089285714,16,0.107142857,0.6,0.382352941,0.6,7,0.079136691
0x3CAF97B4D97276d75185aaF1DCf3A2A8755AFe27_G_GAME.sol,0.00987262,0,4,1,0,0,0,0,2.5,0,3,0,0,0,0,0,0,0,0,0.119047619
0x2bcc288da3a246209be423aa1f8cc1cbe1ee5614_G2X.sol,0.0383144,0,13,0,0,0,0,0,0,0.692307692,11,0,0.028571429,23,0.272727273,0,0,4,9,0.116071429
0x02fcda86fffefc71d83180b436e5d7f78906345c_GaiBanngToken.sol,0.02457044,0,5,0,2,0,0,0,0,0.6,8,0,0,8,0.375,0,0,0,3,0.094339623
0xe3d085b7bdf97c6d003abcec2003b9c5b120d616_GAIN_GAME.sol,0.00987262,0,4,1,0,0,0,0,2.5,0,3,0,0,0,0,0,0,0,0,0.119047619
0xbd3e6b94cdb9d31a2d9d5a39aaf12a1296bbe092_Gainz.sol,0.0066338,0,2,1,0,0,0,0,0,0.666666667,3,0,0,0,0.666666667,0,0,0,0,0.333333333
0xAC431d03f2c3558F0631aCE607593FC719daB88b_Galaxycoin.sol,0.02676176,0,8,0,0,0,0.111111111,0,1,0.555555556,7,0,0.176470588,5,0.428571429,0,0.352941176,2.5,2,0.134328358
0x8298E6d0E2D285D316765DAd4A67D2a0a34c19eE_Game1002.sol,0.03949018,17,4,0,2,0,0,0,0,0.75,7,1,0,0,0.714285714,0.833333333,0,0.125,0,0.045977011
0xc6cE72373e608282be9fb3bFD74afbA6360c21B9_Game101.sol,0.03949018,17,4,0,2,0,0,0,0,0.75,7,1,0,0,0.714285714,0.833333333,0,0.125,0,0.045977011
0x022Bab7e9A7Ea4C50FF19733cc356BEFf6C1c15A_Game105.sol,0.03949018,17,4,0,2,0,0,0,0,0.75,7,1,0,0,0.714285714,0.833333333,0,0.125,0,0.045977011
0x56aDc09a0FA85Cf02a96040A42f767b872A00836_Game302.sol,0.03313904,17,4,0,2,0,0,0,0,0.75,7,1,0,0,0.714285714,0.833333333,0,0.125,0,0.050632911
0xe34d036fa2f3b28dd9b842453288786ec9ddfcb0_Game31.sol,0.03313776,17,4,0,2,0,0,0,0,0.75,7,1,0,0,0.714285714,0.833333333,0,0.125,0,0.050632911
0xD4EaE5676321b4b8289C39C6233561FCD978575a_Game35.sol,0.03313904,17,4,0,2,0,0,0,0,0.75,7,1,0,0,0.714285714,0.833333333,0,0.125,0,0.050632911
0xa25e8050f80ee99a17e861cd0931d5d362caa34e_GameCards.sol,0.06830794,6,21,0,4,0,0.16,1,0,0.96,10,2,0.927710843,0,0.4,0.307692308,0.40625,0.468085106,0,0.084459459
0xac0b506c613f6edcd447e8c412c7df3ecb3d5524_GameConfig.sol,0.03822616,0,4,25,0,0,0.121212121,0,0,0.787878788,10,0,0.00617284,19,0.3,0,0.096774194,0.235294118,3,3.3
0xbf008cb93c2b19c3ae0db4149bcfa465b2ea0888_GameTable.sol,0.03445268,5,13,0,2,0,0.222222222,0,0,0.722222222,4,1,0.837209302,0,1,0,0.022222222,0.027027027,0,0.123287671
0x167cb3f2446f829eb327344b66e271d1a7efec9a_GandhiJi.sol,0.0521994,5,23,0,2,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,3
0xc9346f4a8a20bc4f5358efffb8f62de9cab930ce_GasWar.sol,0.02169746,0,9,0,2,0,0.4,0,0,0.466666667,9,0,0,7,0,0,0.208333333,0.5,4,0.12295082
0x2300ae45666d9b1bb6a0208a77ce46ab996316a9_Gath.sol,0.02602354,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.147540984
0xbe62eff0ef0ceaf75f4b89d27fc309df6dd78315_GayCoin.sol,0.03646958,0,14,0,1,0,0.176470588,0,0,0.588235294,11,0,0.64516129,15,0.272727273,0,0.238095238,2,5,0.125925926
0xc74ee75264c5f9036fd977f1b79f70ad310e0d55_GCA.sol,0.02027952,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
0xbea2ac62cd7da8951f7992c40ef52139fcdd33a3_GCA1.sol,0.0202872,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
0xfb340423dfac531b801d7586c98fe31e12a32f31_GEMCHAIN.sol,0.05041582,0,20,0,0,0,0.047619048,0,1,0.285714286,13,0,0.227272727,3,0.307692308,0,0,6.5,1,0.118644068
0x6b1a9687fb4276a43b608a3feff8303f6ec6015c_Generation.sol,0.01858758,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.128205128
0xecf11c7cdba64e5dd0f122959f01b405eb15ef61_GeniusInvest.sol,0.00926332,0,0,1,0,0,0,0,0,0,7,0,0,0,0.285714286,0,0,0,0,0.071428571
0x04951a80ad8ab916e0d2e977776df8b0bed33180_GenoPay.sol,0.01880474,0,4,0,0,0,0.2,0,0,0.4,6,0,0.25,6,0.5,0,0.25,2,2,0.138888889
0x4fac1c38d3cb76c4dff73f1c4390d34fe6259906_GERMANY_WINS.sol,0.01842048,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x7bfd2c0b917c1154aa3af1e85e1632f038950fd5_GetDecimals.sol,0.00448114,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0.166666667,0,0,0.25
0x71d3cc8f1d10401ae7eedcf9db9aeab95efbd1fa_GetMyMoneyBack.sol,0.00237302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0x38acc6c57f3fea1d9dbffb395f3f7c3143f0d749_GetSomeEther.sol,0.00670582,0,5,0,0,0,0,0,0,0,4,0,0,0,0.25,0,0,0,0,0.111111111
0x8d90cdb071cede2bdf0acc39a8e84b6f99ac1eb5_GFDGSHBoard.sol,0.01651314,4,9,0,2,0,0.1,0,0,0.2,5,2,0,0,0.6,0.6,0,0,0,0.076923077
0x69e1e36d795f72fe02638d749bffe2af2f64a20e_GHK.sol,0.02026288,0,6,0,0,0,0,0,0,0.833333333,7,0,0.076923077,6,0.428571429,0,0.4,3,2,0.117647059
